feat_idx,dataset,reg_epochs,ptb_rate,base_g0,base_gX,lock_g0,lock_gX
297,cora,50,0.5,0.9543859958648682,0.9496492147445679,0.9894737005233765,0.987205982208252
298,cora,50,0.5,0.9859649538993835,0.9768881797790527,0.9929824471473694,0.9806025624275208
299,cora,50,0.5,0.7684210538864136,0.7866281867027283,0.859649121761322,0.7536112666130066
300,cora,50,0.5,0.8280701637268066,0.7973586916923523,0.9087719321250916,0.9071399569511414
301,cora,50,0.5,0.9543859958648682,0.9546017646789551,0.9754385948181152,0.9702848196029663
302,cora,50,0.5,0.9122807383537292,0.8902187347412109,0.9894737005233765,0.9558398723602295
303,cora,50,0.5,0.9087719321250916,0.9017747044563293,0.9578947424888611,0.9624432921409607
304,cora,50,0.5,0.936842143535614,0.9360297322273254,0.9929824471473694,0.9228229522705078
305,cora,50,0.5,0.8526315689086914,0.8543128371238708,0.9508771896362305,0.895583987236023
306,cora,50,0.5,0.9894737005233765,0.9764754772186279,0.9929824471473694,0.9735864996910095
307,cora,50,0.5,0.936842143535614,0.9352043271064758,0.9894737005233765,0.9467602372169495
308,cora,50,0.5,0.9403508901596069,0.9488238096237183,0.9929824471473694,0.9938093423843384
309,cora,50,0.5,0.9719298481941223,0.9719356298446655,0.9894737005233765,0.9789517521858215
310,cora,50,0.5,0.9578947424888611,0.9558398723602295,0.9789474010467529,0.9558398723602295
311,cora,50,0.5,0.9614035487174988,0.938506007194519,0.9929824471473694,0.9793644547462463
312,cora,50,0.5,0.9473684430122375,0.9508873224258423,0.9824561476707458,0.9517127871513367
313,cora,50,0.5,0.7789474129676819,0.7829137444496155,0.8736842274665833,0.7651671767234802
314,cora,50,0.5,0.9438596963882446,0.9310771822929382,0.9649122953414917,0.8415188193321228
315,cora,50,0.5,0.9859649538993835,0.9834915399551392,0.9894737005233765,0.9797771573066711
316,cora,50,0.5,0.7719298601150513,0.7680561542510986,0.8561403751373291,0.7606273293495178
317,cora,50,0.5,0.9894737005233765,0.9847297072410583,0.9929824471473694,0.9764754772186279
318,cora,50,0.5,0.9894737005233765,0.9851424098014832,0.9929824471473694,0.9661576747894287
319,cora,50,0.5,0.898245632648468,0.8889806270599365,0.9894737005233765,0.900949239730835
320,cora,50,0.5,0.8456140756607056,0.8229467868804932,0.9122807383537292,0.9426330924034119
321,cora,50,0.5,0.9017543792724609,0.8881552219390869,0.9859649538993835,0.9376806020736694
322,cora,50,0.5,0.7894737124443054,0.7701197266578674,0.9684211015701294,0.8171688318252563
323,cora,50,0.5,0.9298245906829834,0.931489884853363,0.9894737005233765,0.9744119048118591
324,cora,50,0.5,0.7684210538864136,0.770945131778717,0.9122807383537292,0.8435823321342468
325,cora,50,0.5,0.9649122953414917,0.9653322696685791,0.9929824471473694,0.9933966398239136
326,cora,50,0.5,0.8210526704788208,0.8085018992424011,0.9754385948181152,0.9310771822929382
327,cora,50,0.5,0.9719298481941223,0.9665703773498535,0.9894737005233765,0.9954602122306824
328,cora,50,0.5,0.9929824471473694,0.9876186847686768,0.9929824471473694,0.9768881797790527
329,cora,50,0.5,0.8877193331718445,0.8732975721359253,0.9263157844543457,0.924061119556427
330,cora,50,0.5,0.8877193331718445,0.8745357394218445,0.9649122953414917,0.8753611445426941
331,cora,50,0.5,0.8666666746139526,0.8460586071014404,0.9333333373069763,0.843169629573822
332,cora,50,0.5,0.8947368860244751,0.9017747044563293,0.9859649538993835,0.9773008823394775
333,cora,50,0.5,0.9824561476707458,0.9669830799102783,0.9929824471473694,0.9653322696685791
334,cora,50,0.5,0.9298245906829834,0.911679744720459,0.9684211015701294,0.9352043271064758
335,cora,50,0.5,0.8140351176261902,0.7981840968132019,0.9263157844543457,0.8085018992424011
336,cora,50,0.5,0.8736842274665833,0.8732975721359253,0.936842143535614,0.900949239730835
337,cora,50,0.5,0.9543859958648682,0.9409822821617126,0.9859649538993835,0.9546017646789551
338,cora,50,0.5,0.8561403751373291,0.8365662693977356,0.9649122953414917,0.7296739816665649
339,cora,50,0.5,0.8736842274665833,0.8638052344322205,0.9087719321250916,0.8332645893096924
340,cora,50,0.5,0.9438596963882446,0.9418076872825623,0.9789474010467529,0.9389187097549438
341,cora,50,0.5,0.9543859958648682,0.943871259689331,0.9964912533760071,0.9971110224723816
342,cora,50,0.5,0.9614035487174988,0.9723483324050903,0.9929824471473694,0.9971110224723816
343,cora,50,0.5,0.8526315689086914,0.8518365621566772,0.7929824590682983,0.9830788373947144
344,cora,50,0.5,0.9929824471473694,0.9859678149223328,0.9964912533760071,0.994634747505188
345,cora,50,0.5,0.9438596963882446,0.9467602372169495,0.9929824471473694,0.9867932796478271
346,cora,50,0.5,0.8912280797958374,0.8666942119598389,0.9789474010467529,0.8382170796394348
347,cora,50,0.5,0.9438596963882446,0.9533635973930359,0.9894737005233765,0.9847297072410583
348,cora,50,0.5,0.9333333373069763,0.9389187097549438,0.9859649538993835,0.9698720574378967
349,cora,50,0.5,0.936842143535614,0.927775502204895,0.8877193331718445,0.8596780896186829
350,cora,50,0.5,0.8561403751373291,0.8452332019805908,0.9508771896362305,0.911679744720459
351,cora,50,0.5,0.936842143535614,0.9393314123153687,0.9754385948181152,0.9822534322738647
352,cora,50,0.5,0.9543859958648682,0.9541890621185303,0.9929824471473694,0.9632686972618103
353,cora,50,0.5,0.8631579279899597,0.8592653870582581,0.9894737005233765,0.9034255146980286
354,cora,50,0.5,0.9719298481941223,0.9570780396461487,0.9964912533760071,0.9929839372634888
355,cora,50,0.5,0.9403508901596069,0.9281882047653198,0.9929824471473694,0.9694593548774719
356,cora,50,0.5,0.8035088181495667,0.7866281867027283,0.9228070378303528,0.8419315218925476
357,cora,50,0.5,0.9122807383537292,0.8972348570823669,0.9929824471473694,0.844820499420166
358,cora,50,0.5,0.8245614171028137,0.8171688318252563,0.838596522808075,0.917044997215271
359,cora,50,0.5,0.7894737124443054,0.7928188443183899,0.9052631855010986,0.9228229522705078
360,cora,50,0.5,0.9719298481941223,0.9612051248550415,0.9859649538993835,0.9773008823394775
361,cora,50,0.5,0.9614035487174988,0.9459348320960999,0.9964912533760071,0.9888567924499512
362,cora,50,0.5,0.8771929740905762,0.8596780896186829,0.9789474010467529,0.943871259689331
363,cora,50,0.5,0.9754385948181152,0.9723483324050903,0.9964912533760071,0.9917457699775696
364,cora,50,0.5,0.8315789699554443,0.8113908767700195,0.9649122953414917,0.7684688568115234
365,cora,50,0.5,0.8877193331718445,0.8902187347412109,0.9403508901596069,0.8819645047187805
366,cora,50,0.5,0.9859649538993835,0.9723483324050903,0.9929824471473694,0.9661576747894287
367,cora,50,0.5,0.9192982912063599,0.9050763845443726,0.7754386067390442,0.8386298418045044
368,cora,50,0.5,0.8912280797958374,0.8757738471031189,0.9017543792724609,0.7684688568115234
369,cora,50,0.5,0.9017543792724609,0.913330614566803,0.9719298481941223,0.9744119048118591
370,cora,50,0.5,0.8947368860244751,0.8840280771255493,0.9649122953414917,0.8588526844978333
371,cora,50,0.5,0.8947368860244751,0.8860916495323181,0.9859649538993835,0.8514238595962524
372,cora,50,0.5,0.8631579279899597,0.8745357394218445,0.9403508901596069,0.8737102746963501
373,cora,50,0.5,0.9438596963882446,0.9413949847221375,0.9859649538993835,0.9950475096702576
374,cora,50,0.5,0.8561403751373291,0.8258357644081116,0.9543859958648682,0.9343788623809814
375,cora,50,0.5,0.9929824471473694,0.9888567924499512,0.9894737005233765,0.9768881797790527
376,cora,50,0.5,0.9789474010467529,0.9669830799102783,0.9964912533760071,0.9810152649879456
377,cora,50,0.5,0.8526315689086914,0.8695831894874573,0.6561403870582581,0.8980602622032166
378,cora,50,0.5,0.9017543792724609,0.8687577843666077,0.9614035487174988,0.8889806270599365
379,cora,50,0.5,0.936842143535614,0.931489884853363,0.9438596963882446,0.8687577843666077
380,cora,50,0.5,0.8561403751373291,0.83780437707901,0.9789474010467529,0.8638052344322205
381,cora,50,0.5,0.898245632648468,0.8902187347412109,0.898245632648468,0.7713578343391418
382,cora,50,0.5,0.9087719321250916,0.8869170546531677,0.9649122953414917,0.8171688318252563
383,cora,50,0.5,0.9719298481941223,0.9628559947013855,0.9929824471473694,0.987205982208252
384,cora,50,0.5,0.8771929740905762,0.8860916495323181,0.9298245906829834,0.850185751914978
385,cora,50,0.5,0.9859649538993835,0.9834915399551392,0.9824561476707458,0.9698720574378967
386,cora,50,0.5,0.9824561476707458,0.9888567924499512,0.9859649538993835,0.9682212471961975
387,cora,50,0.5,0.9649122953414917,0.9591416120529175,0.9859649538993835,0.9777135848999023
388,cora,50,0.5,0.9543859958648682,0.9554271697998047,0.9894737005233765,0.9706975221633911
389,cora,50,0.5,0.9754385948181152,0.9607924222946167,0.9964912533760071,0.9863805174827576
390,cora,50,0.5,0.9333333373069763,0.9257119297981262,0.9508771896362305,0.9533635973930359
391,cora,50,0.5,0.9929824471473694,0.985555112361908,0.9929824471473694,0.9785390496253967
392,cora,50,0.5,0.9684211015701294,0.9624432921409607,0.9964912533760071,0.9839043021202087
393,cora,50,0.5,0.8807017803192139,0.8737102746963501,0.8666666746139526,0.8873297572135925
394,cora,50,0.5,0.7824561595916748,0.7870408892631531,0.9824561476707458,0.9302517771720886
395,cora,50,0.5,0.7438596487045288,0.7948824167251587,0.9438596963882446,0.8918696045875549
396,cora,50,0.5,0.9754385948181152,0.9731737971305847,0.9894737005233765,0.9731737971305847
397,cora,50,0.5,0.9824561476707458,0.9690466523170471,0.9964912533760071,0.9818407297134399
398,cora,50,0.5,0.796491265296936,0.7915806770324707,0.9403508901596069,0.81964510679245
399,cora,50,0.5,0.9929824471473694,0.9806025624275208,0.9964912533760071,0.9917457699775696
400,cora,50,0.5,0.9614035487174988,0.9479983448982239,0.9929824471473694,0.9570780396461487
401,cora,50,0.5,0.8666666746139526,0.8559637069702148,0.9824561476707458,0.9236484169960022
402,cora,50,0.5,0.8140351176261902,0.7837392091751099,0.9684211015701294,0.8572018146514893
403,cora,50,0.5,0.9228070378303528,0.9207594394683838,0.9859649538993835,0.9513000845909119
404,cora,50,0.5,0.9824561476707458,0.9591416120529175,0.9964912533760071,0.9867932796478271
405,cora,50,0.5,0.9578947424888611,0.9661576747894287,0.9894737005233765,0.9954602122306824
406,cora,50,0.5,0.8491228222846985,0.8770120143890381,0.9859649538993835,0.9310771822929382
407,cora,50,0.5,0.9789474010467529,0.9806025624275208,0.9824561476707458,0.9847297072410583
408,cora,50,0.5,0.9894737005233765,0.9880313873291016,0.9894737005233765,0.9739992022514343
409,cora,50,0.5,0.9578947424888611,0.9541890621185303,0.9964912533760071,0.9900949597358704
410,cora,50,0.5,0.936842143535614,0.9215848445892334,0.9649122953414917,0.8902187347412109
411,cora,50,0.5,0.838596522808075,0.8353281021118164,0.9824561476707458,0.9182831645011902
412,cora,50,0.5,0.9754385948181152,0.9739992022514343,0.9894737005233765,0.9698720574378967
413,cora,50,0.5,0.8912280797958374,0.8737102746963501,0.9684211015701294,0.9566653370857239
414,cora,50,0.5,0.9403508901596069,0.9422203898429871,0.9789474010467529,0.9744119048118591
415,cora,50,0.5,0.9508771896362305,0.9595543146133423,0.9929824471473694,0.9880313873291016
416,cora,50,0.5,0.936842143535614,0.933140754699707,0.9719298481941223,0.9442839622497559
417,cora,50,0.5,0.7894737124443054,0.7948824167251587,0.9684211015701294,0.8588526844978333
418,cora,50,0.5,0.8421052694320679,0.8278993368148804,0.9859649538993835,0.9034255146980286
419,cora,50,0.5,0.8842105269432068,0.8774247169494629,0.9789474010467529,0.8778374195098877
420,cora,50,0.5,0.9649122953414917,0.9521254897117615,0.9964912533760071,0.9806025624275208
421,cora,50,0.5,0.8947368860244751,0.9034255146980286,0.9578947424888611,0.9508873224258423
422,cora,50,0.5,0.8842105269432068,0.8712339997291565,0.9578947424888611,0.8625670671463013
423,cora,50,0.5,0.9192982912063599,0.9327280521392822,0.9649122953414917,0.8959966897964478
424,cora,50,0.5,0.9964912533760071,0.9900949597358704,0.9929824471473694,0.9711102247238159
425,cora,50,0.5,0.8315789699554443,0.8171688318252563,0.9263157844543457,0.817994236946106
426,cora,50,0.5,0.9859649538993835,0.9781262874603271,0.9964912533760071,0.9797771573066711
427,cora,50,0.5,0.9824561476707458,0.9731737971305847,0.9964912533760071,0.9880313873291016
428,cora,50,0.5,0.7228070497512817,0.7193561792373657,0.9228070378303528,0.7862154245376587
429,cora,50,0.5,0.7859649062156677,0.7845646142959595,0.9508771896362305,0.8390425443649292
430,cora,50,0.5,0.9789474010467529,0.9822534322738647,0.9894737005233765,0.9706975221633911
431,cora,50,0.5,0.9403508901596069,0.9463475346565247,0.9052631855010986,0.8101527094841003
432,cora,50,0.5,0.8912280797958374,0.8823772668838501,0.9929824471473694,0.9290136694908142
433,cora,50,0.5,0.9333333373069763,0.9306644797325134,0.9929824471473694,0.9731737971305847
434,cora,50,0.5,0.7859649062156677,0.7800247669219971,0.9754385948181152,0.8790755271911621
435,cora,50,0.5,0.8666666746139526,0.8464713096618652,0.9754385948181152,0.9219975471496582
436,cora,50,0.5,0.9789474010467529,0.9690466523170471,0.9964912533760071,0.9876186847686768
437,cora,50,0.5,0.8526315689086914,0.8254230618476868,0.9894737005233765,0.8832026720046997
438,cora,50,0.5,0.8245614171028137,0.8307883143424988,0.9473684430122375,0.9195212721824646
439,cora,50,0.5,0.9929824471473694,0.9863805174827576,1.0,0.997936487197876
440,cora,50,0.5,0.8771929740905762,0.8757738471031189,0.9473684430122375,0.9471729397773743
441,cora,50,0.5,0.9929824471473694,0.9834915399551392,0.9964912533760071,0.9876186847686768
442,cora,50,0.5,0.9789474010467529,0.9756500720977783,0.9859649538993835,0.9719356298446655
443,cora,50,0.5,0.9824561476707458,0.9744119048118591,0.9929824471473694,0.9451093673706055
445,cora,50,0.5,0.9754385948181152,0.9702848196029663,0.9964912533760071,0.9851424098014832
446,cora,50,0.5,0.9157894849777222,0.8988857269287109,0.9087719321250916,0.8184069395065308
447,cora,50,0.5,0.8245614171028137,0.8097400069236755,0.9649122953414917,0.9273627996444702
448,cora,50,0.5,0.9052631855010986,0.8889806270599365,0.936842143535614,0.8782501220703125
449,cora,50,0.5,0.9929824471473694,0.9884440898895264,0.9929824471473694,0.992571234703064
450,cora,50,0.5,0.7719298601150513,0.7519603967666626,0.9719298481941223,0.8873297572135925
451,cora,50,0.5,0.8210526704788208,0.7948824167251587,0.9859649538993835,0.9290136694908142
452,cora,50,0.5,0.9824561476707458,0.9876186847686768,0.9789474010467529,0.985555112361908
453,cora,50,0.5,0.9649122953414917,0.9607924222946167,0.9929824471473694,0.9781262874603271
454,cora,50,0.5,0.9087719321250916,0.9219975471496582,0.9719298481941223,0.8386298418045044
455,cora,50,0.5,0.9719298481941223,0.9777135848999023,0.9684211015701294,0.9678085446357727
456,cora,50,0.5,0.8736842274665833,0.8679323196411133,0.8947368860244751,0.8105654120445251
457,cora,50,0.5,0.8877193331718445,0.8600907921791077,0.9929824471473694,0.9653322696685791
458,cora,50,0.5,0.8175438642501831,0.7985967993736267,0.9754385948181152,0.8844407796859741
459,cora,50,0.5,0.9789474010467529,0.9657449722290039,0.9894737005233765,0.9793644547462463
460,cora,50,0.5,0.9157894849777222,0.8943458795547485,0.8807017803192139,0.8786628246307373
461,cora,50,0.5,0.9263157844543457,0.9236484169960022,0.9894737005233765,0.9653322696685791
462,cora,50,0.5,0.9122807383537292,0.907965362071991,0.8736842274665833,0.9030128121376038
463,cora,50,0.5,0.9052631855010986,0.8918696045875549,0.9894737005233765,0.911679744720459
464,cora,50,0.5,0.7754386067390442,0.7507222890853882,0.9508771896362305,0.8134543895721436
465,cora,50,0.5,0.9684211015701294,0.9500619173049927,0.9929824471473694,0.9669830799102783
466,cora,50,0.5,0.9894737005233765,0.9834915399551392,0.9964912533760071,0.9826661348342896
467,cora,50,0.5,0.9543859958648682,0.9496492147445679,0.9789474010467529,0.9046636819839478
468,cora,50,0.5,0.9508771896362305,0.9603797197341919,0.9684211015701294,0.9273627996444702
469,cora,50,0.5,0.7929824590682983,0.7791993618011475,0.6877192854881287,0.7284358143806458
470,cora,50,0.5,0.796491265296936,0.7635163068771362,0.8947368860244751,0.8109781742095947
471,cora,50,0.5,0.9298245906829834,0.9129179120063782,0.9789474010467529,0.9100289344787598
472,cora,50,0.5,0.9578947424888611,0.9479983448982239,0.9824561476707458,0.9488238096237183
473,cora,50,0.5,0.7508772015571594,0.7424680590629578,0.9649122953414917,0.9050763845443726
474,cora,50,0.5,0.8526315689086914,0.8832026720046997,0.9122807383537292,0.839455246925354
475,cora,50,0.5,0.8947368860244751,0.8819645047187805,0.9719298481941223,0.8200578093528748
476,cora,50,0.5,0.9964912533760071,0.9921585321426392,0.9964912533760071,0.9818407297134399
477,cora,50,0.5,0.9578947424888611,0.9521254897117615,0.9824561476707458,0.9715229272842407
478,cora,50,0.5,0.9929824471473694,0.9839043021202087,0.9894737005233765,0.9756500720977783
479,cora,50,0.5,0.8666666746139526,0.8543128371238708,0.9754385948181152,0.9137433171272278
480,cora,50,0.5,0.859649121761322,0.8477094769477844,0.9298245906829834,0.8547255396842957
481,cora,50,0.5,0.9859649538993835,0.985555112361908,0.9789474010467529,0.9599670171737671
482,cora,50,0.5,0.9298245906829834,0.9302517771720886,0.9017543792724609,0.8918696045875549
483,cora,50,0.5,0.9438596963882446,0.9442839622497559,0.9824561476707458,0.9884440898895264
484,cora,50,0.5,0.8561403751373291,0.8572018146514893,0.8280701637268066,0.8902187347412109
485,cora,50,0.5,0.8456140756607056,0.8175815343856812,0.9754385948181152,0.9323153495788574
486,cora,50,0.5,0.9894737005233765,0.9806025624275208,0.9929824471473694,0.9731737971305847
487,cora,50,0.5,0.8105263113975525,0.7808502316474915,0.9754385948181152,0.9265373945236206
488,cora,50,0.5,0.9964912533760071,0.985555112361908,0.9964912533760071,0.9834915399551392
489,cora,50,0.5,0.8456140756607056,0.8402806520462036,0.9438596963882446,0.8068510293960571
490,cora,50,0.5,0.9473684430122375,0.9566653370857239,0.9894737005233765,0.9905076622962952
491,cora,50,0.5,0.9754385948181152,0.9702848196029663,1.0,0.9966983199119568
492,cora,50,0.5,0.9964912533760071,0.9896822571754456,0.9964912533760071,0.9735864996910095
493,cora,50,0.5,0.9122807383537292,0.8931077122688293,0.9824561476707458,0.8621543645858765
494,cora,50,0.5,0.8701754808425903,0.8580272793769836,0.9824561476707458,0.9059017896652222
495,cora,50,0.5,0.7754386067390442,0.769294261932373,0.8175438642501831,0.8014857769012451
496,cora,50,0.5,0.936842143535614,0.931489884853363,0.9929824471473694,0.992571234703064
497,cora,50,0.5,0.9719298481941223,0.9640941023826599,0.9964912533760071,0.9599670171737671
498,cora,50,0.5,0.9684211015701294,0.9529508948326111,0.9894737005233765,0.9640941023826599
499,cora,50,0.5,0.9614035487174988,0.9529508948326111,0.9929824471473694,0.9917457699775696
500,cora,50,0.5,0.7929824590682983,0.7573256492614746,0.9473684430122375,0.927775502204895
501,cora,50,0.5,0.9894737005233765,0.9793644547462463,0.9964912533760071,0.9748246073722839
502,cora,50,0.5,0.9052631855010986,0.900949239730835,0.9578947424888611,0.8402806520462036
503,cora,50,0.5,0.9543859958648682,0.9364424347877502,0.9894737005233765,0.9938093423843384
504,cora,50,0.5,0.75789475440979,0.7581510543823242,0.9438596963882446,0.8006603717803955
505,cora,50,0.5,0.7333333492279053,0.728023111820221,0.9052631855010986,0.8613289594650269
506,cora,50,0.5,0.9929824471473694,0.9867932796478271,0.9929824471473694,0.9748246073722839
507,cora,50,0.5,0.6807017922401428,0.6962443590164185,0.6526315808296204,0.6211308240890503
508,cora,50,0.5,0.9964912533760071,0.9933966398239136,0.9859649538993835,0.9612051248550415
509,cora,50,0.5,0.800000011920929,0.7606273293495178,0.898245632648468,0.7416425943374634
510,cora,50,0.5,0.6631578803062439,0.6784977316856384,0.9192982912063599,0.8159306645393372
511,cora,50,0.5,0.9929824471473694,0.987205982208252,0.9964912533760071,0.9938093423843384
512,cora,50,0.5,0.9298245906829834,0.9252992272377014,0.9929824471473694,0.9938093423843384
513,cora,50,0.5,0.8666666746139526,0.9038382172584534,0.9614035487174988,0.82872474193573
514,cora,50,0.5,0.7754386067390442,0.7738341093063354,0.8877193331718445,0.7977713942527771
515,cora,50,0.5,0.9403508901596069,0.9430458545684814,0.9894737005233765,0.989269495010376
516,cora,50,0.5,0.9824561476707458,0.9843170046806335,0.9859649538993835,0.9678085446357727
517,cora,50,0.5,0.9228070378303528,0.943871259689331,0.9929824471473694,0.994634747505188
518,cora,50,0.5,0.9228070378303528,0.9166322946548462,0.9017543792724609,0.8790755271911621
519,cora,50,0.5,0.9929824471473694,0.9896822571754456,0.9964912533760071,0.9814280271530151
520,cora,50,0.5,0.800000011920929,0.7668179869651794,0.9263157844543457,0.8345026969909668
521,cora,50,0.5,0.8912280797958374,0.8803136944770813,0.9403508901596069,0.8456459045410156
522,cora,50,0.5,0.9824561476707458,0.9719356298446655,0.9859649538993835,0.9603797197341919
523,cora,50,0.5,0.8175438642501831,0.825010359287262,0.9122807383537292,0.8951712846755981
524,cora,50,0.5,0.9684211015701294,0.9587288498878479,0.9929824471473694,0.9929839372634888
525,cora,50,0.5,0.8807017803192139,0.8699958920478821,0.9438596963882446,0.8600907921791077
526,cora,50,0.5,0.9754385948181152,0.9624432921409607,0.9929824471473694,0.9649195671081543
527,cora,50,0.5,0.9649122953414917,0.9624432921409607,0.9964912533760071,0.9938093423843384
528,cora,50,0.5,0.9789474010467529,0.9669830799102783,0.9964912533760071,0.9706975221633911
529,cora,50,0.5,0.9684211015701294,0.9624432921409607,0.9964912533760071,0.9900949597358704
530,cora,50,0.5,0.8105263113975525,0.8093273043632507,0.9543859958648682,0.902600109577179
531,cora,50,0.5,0.9614035487174988,0.9508873224258423,0.9894737005233765,0.9612051248550415
532,cora,50,0.5,0.796491265296936,0.7891044616699219,0.9614035487174988,0.772596001625061
533,cora,50,0.5,0.8175438642501831,0.812628984451294,0.9719298481941223,0.911679744720459
534,cora,50,0.5,0.9614035487174988,0.938506007194519,0.9929824471473694,0.9682212471961975
535,cora,50,0.5,0.9684211015701294,0.9488238096237183,0.9929824471473694,0.9942220449447632
536,cora,50,0.5,0.8842105269432068,0.8856789469718933,0.8807017803192139,0.8638052344322205
537,cora,50,0.5,0.8561403751373291,0.8472967743873596,0.9192982912063599,0.933140754699707
538,cora,50,0.5,0.9298245906829834,0.9228229522705078,0.9649122953414917,0.9570780396461487
539,cora,50,0.5,0.8912280797958374,0.8596780896186829,0.9614035487174988,0.8584399819374084
540,cora,50,0.5,0.838596522808075,0.8237721920013428,0.8456140756607056,0.7812629342079163
541,cora,50,0.5,0.9754385948181152,0.9686339497566223,0.9824561476707458,0.9579034447669983
542,cora,50,0.5,0.8771929740905762,0.8638052344322205,0.7894737124443054,0.8786628246307373
543,cora,50,0.5,0.8315789699554443,0.8109781742095947,0.9473684430122375,0.8151052594184875
544,cora,50,0.5,0.9929824471473694,0.9921585321426392,0.9859649538993835,0.9636813998222351
545,cora,50,0.5,0.8912280797958374,0.8666942119598389,0.9754385948181152,0.913330614566803
546,cora,50,0.5,0.9614035487174988,0.9632686972618103,0.9894737005233765,0.9867932796478271
547,cora,50,0.5,0.9929824471473694,0.9905076622962952,0.9964912533760071,0.9917457699775696
548,cora,50,0.5,0.8842105269432068,0.8464713096618652,0.8491228222846985,0.8980602622032166
549,cora,50,0.5,0.9684211015701294,0.9723483324050903,0.9929824471473694,0.9933966398239136
550,cora,50,0.5,0.9543859958648682,0.9583161473274231,0.9894737005233765,0.9938093423843384
551,cora,50,0.5,0.8771929740905762,0.8600907921791077,0.9754385948181152,0.8675196170806885
552,cora,50,0.5,0.9087719321250916,0.8819645047187805,0.9929824471473694,0.9541890621185303
553,cora,50,0.5,0.9614035487174988,0.9566653370857239,0.9964912533760071,0.9826661348342896
554,cora,50,0.5,0.9684211015701294,0.9636813998222351,0.9929824471473694,0.9781262874603271
555,cora,50,0.5,0.9649122953414917,0.9636813998222351,0.9894737005233765,0.989269495010376
556,cora,50,0.5,0.9964912533760071,0.9905076622962952,0.9964912533760071,0.99092036485672
557,cora,50,0.5,0.9929824471473694,0.9876186847686768,0.9929824471473694,0.9764754772186279
558,cora,50,0.5,0.8666666746139526,0.8625670671463013,0.9578947424888611,0.8959966897964478
559,cora,50,0.5,0.9859649538993835,0.9781262874603271,0.9929824471473694,0.9826661348342896
560,cora,50,0.5,0.9719298481941223,0.9645068049430847,0.9719298481941223,0.8398679494857788
561,cora,50,0.5,0.9859649538993835,0.9843170046806335,0.9859649538993835,0.9475856423377991
562,cora,50,0.5,0.7929824590682983,0.763929009437561,0.9754385948181152,0.9096161723136902
563,cora,50,0.5,0.9649122953414917,0.9513000845909119,0.9964912533760071,0.9950475096702576
564,cora,50,0.5,0.8947368860244751,0.8926950097084045,0.936842143535614,0.8159306645393372
565,cora,50,0.5,0.8175438642501831,0.8155179619789124,0.9684211015701294,0.8105654120445251
566,cora,50,0.5,0.8421052694320679,0.848534882068634,0.9473684430122375,0.7606273293495178
567,cora,50,0.5,0.9649122953414917,0.9533635973930359,0.9964912533760071,0.992571234703064
568,cora,50,0.5,0.8035088181495667,0.8184069395065308,0.8912280797958374,0.8369789719581604
569,cora,50,0.5,0.8736842274665833,0.850185751914978,0.9824561476707458,0.8382170796394348
570,cora,50,0.5,0.9087719321250916,0.9021874070167542,0.9929824471473694,0.9178704023361206
571,cora,50,0.5,0.8947368860244751,0.9017747044563293,0.7052631974220276,0.8980602622032166
572,cora,50,0.5,0.8280701637268066,0.839455246925354,0.9789474010467529,0.7841519117355347
573,cora,50,0.5,0.859649121761322,0.839455246925354,0.8280701637268066,0.9690466523170471
574,cora,50,0.5,0.9263157844543457,0.9211721420288086,0.9754385948181152,0.9640941023826599
575,cora,50,0.5,0.7929824590682983,0.7705324292182922,0.9263157844543457,0.7870408892631531
576,cora,50,0.5,0.8736842274665833,0.8398679494857788,0.9614035487174988,0.7635163068771362
577,cora,50,0.5,0.8245614171028137,0.7948824167251587,0.9824561476707458,0.9706975221633911
578,cora,50,0.5,0.9438596963882446,0.9360297322273254,0.9719298481941223,0.8580272793769836
579,cora,50,0.5,0.9789474010467529,0.9678085446357727,0.9894737005233765,0.9479983448982239
580,cora,50,0.5,0.8561403751373291,0.83780437707901,0.838596522808075,0.9612051248550415
581,cora,50,0.5,0.7824561595916748,0.7862154245376587,0.9263157844543457,0.8307883143424988
582,cora,50,0.5,0.9684211015701294,0.9566653370857239,0.9964912533760071,0.9971110224723816
583,cora,50,0.5,0.8877193331718445,0.8770120143890381,0.9684211015701294,0.8662815093994141
584,cora,50,0.5,0.9403508901596069,0.9413949847221375,0.9894737005233765,0.985555112361908
585,cora,50,0.5,0.8035088181495667,0.8212959170341492,0.9614035487174988,0.9125052094459534
586,cora,50,0.5,0.838596522808075,0.839455246925354,0.9298245906829834,0.9248865246772766
587,cora,50,0.5,0.9929824471473694,0.9888567924499512,0.9929824471473694,0.9810152649879456
588,cora,50,0.5,0.7263157963752747,0.6974824666976929,0.8666666746139526,0.770945131778717
589,cora,50,0.5,0.9964912533760071,0.9880313873291016,0.9964912533760071,0.9752373099327087
590,cora,50,0.5,0.9824561476707458,0.9706975221633911,0.9964912533760071,0.9880313873291016
591,cora,50,0.5,0.7789474129676819,0.761865496635437,0.9403508901596069,0.7862154245376587
592,cora,50,0.5,0.8421052694320679,0.8200578093528748,0.9719298481941223,0.7771357893943787
593,cora,50,0.5,0.8140351176261902,0.832439124584198,0.9614035487174988,0.9034255146980286
594,cora,50,0.5,0.796491265296936,0.8031366467475891,0.9754385948181152,0.81964510679245
595,cora,50,0.5,0.9508771896362305,0.9488238096237183,0.9929824471473694,0.9884440898895264
596,cora,50,0.5,0.7894737124443054,0.7432934641838074,0.9614035487174988,0.9372678995132446
