dataset,feature,entropy,information_gain,mutual_information,chi_sq
cora,382,0.03515917807817459,0.0031143800215176556,0.0031143252781475894,0.0042871860350715
cora,383,0.06808297336101532,0.003295447263299889,0.0032953844929579645,0.003364034000696847
cora,384,0.04388607293367386,0.004508241797842781,0.004508262756644399,0.007281760805199156
cora,385,0.05763576552271843,0.0038857525902383505,0.0038856468308949843,0.0036762329946213868
cora,386,0.029079947620630264,0.002903206289045654,0.0029032256752543617,0.005038500238697452
cora,387,0.038115520030260086,0.0006929690271417904,0.0006929880546522327,0.0007005174581991014
cora,388,0.04949117824435234,0.005105653340258309,0.005105679447297007,0.006056286587408977
cora,389,0.0706307515501976,0.003107756190552244,0.0031078074971446767,0.0033688960120343836
cora,390,0.025943651795387268,0.0015741685099976838,0.0015741376446385402,0.0014867377703922102
cora,391,0.025943651795387268,0.0020630682338485876,0.0020630725302908104,0.001987618955809012
cora,392,0.01942843571305275,0.0020620638657322735,0.002062032690446358,0.003107677229309047
cora,393,0.1653311401605606,0.021493262733763396,0.021493353066034615,0.029064607748296112
cora,394,0.038115520030260086,0.0012482446240071401,0.0012482640959206037,0.0014077292294132349
cora,395,0.20130789279937744,0.023120926717843715,0.023121073143556714,0.031592978397384286
cora,396,0.05495308339595795,0.00636080100628901,0.006360858911648393,0.011831263102067169
cora,397,0.029079947620630264,0.001402867816256547,0.0014028951482032426,0.0016422034213974257
cora,398,0.28103935718536377,0.008787566485045806,0.008787559228949249,0.011563102307263762
cora,399,0.0160186979919672,0.0017022943506608875,0.0017020805389620364,0.0018631128968991106
cora,400,0.032149359583854675,0.0024769164929978084,0.002476821595337242,0.0031994166474760277
cora,401,0.09261035919189453,0.004866953741104241,0.004866950155701488,0.005378268251661211
cora,402,0.16138309240341187,0.0034325064890405876,0.003432555589824915,0.00489288559765555
cora,403,0.07565706968307495,0.0025654969368256453,0.0025654715136624873,0.003070715920330258
cora,404,0.022730788215994835,0.005948803732185412,0.005948688180069439,0.017227492047823034
cora,405,0.029079947620630264,0.002027661882841647,0.0020275819188100286,0.002384901639288728
cora,406,0.08303704112768173,0.004147948677950111,0.004147954634390771,0.006284390146902297
cora,407,0.04388607293367386,0.004784851985676783,0.004784738930538879,0.0056105562925949926
cora,408,0.04949117824435234,0.0013745333517913988,0.0013745788019150496,0.0011170029833920125
cora,409,0.032149359583854675,0.0019189198356963713,0.0019188284554729762,0.002357567575018038
cora,410,0.038115520030260086,0.004470078983073132,0.004470081883482635,0.00539343366290268
cora,411,0.06291317194700241,0.0018177334373291262,0.001817607040720759,0.0018007283706538146
cora,412,0.025943651795387268,0.002328363570496112,0.0023283308146346826,0.0024686102201485483
cora,413,0.04388607293367386,0.002197235729132656,0.002197243164118845,0.002544684567510558
cora,414,0.07565706968307495,0.006978226132261706,0.006978204735787585,0.01071291373227723
cora,415,0.038115520030260086,0.00740542313004218,0.007405306561850011,0.013723783082241425
cora,416,0.10647308081388474,0.013344825274328884,0.01334481529192999,0.02585521459695883
cora,417,0.13060392439365387,0.0032671591214714635,0.003267104708356783,0.005517591947864275
cora,418,0.032149359583854675,0.002962180883781862,0.002962105834740214,0.0033507153693790315
cora,419,0.01942843571305275,0.005554894344438215,0.005554848277824931,0.01653171973521239
cora,420,0.04388607293367386,0.0056188538205566435,0.005618726776447147,0.006563271723280195
cora,421,0.07565706968307495,0.007901776139039779,0.007901702396338806,0.01801096748386044
cora,422,0.12200183421373367,0.008855524715008653,0.008855522479279898,0.011124728189315647
cora,423,0.038115520030260086,0.002304361274732797,0.002304358553374186,0.0023454789552488364
cora,424,0.032149359583854675,0.0017418609505610097,0.0017420120566384867,0.0022868927349009027
cora,425,0.08785964548587799,0.007776485332335992,0.007776411010127049,0.011505098504130729
cora,426,0.022730788215994835,0.0021215907313160767,0.002121520727087045,0.0022160092580634227
cora,427,0.0160186979919672,0.001041665477912044,0.001041656345478259,0.0009317057629232295
cora,428,0.10420054942369461,0.0019840055559397357,0.001983919344638707,0.0029395833116723225
cora,429,0.04388607293367386,0.01190366441359196,0.011903580918442458,0.026986611424945295
cora,430,0.032149359583854675,0.0033241629757350295,0.0033241422938772303,0.00474636426588404
cora,431,0.12200183421373367,0.0016055279321957605,0.0016055629821494222,0.0019144126199535094
cora,432,0.01942843571305275,0.0013442158649511864,0.0013441571572911926,0.0013949104554740188
cora,433,0.01942843571305275,0.005898589617744683,0.005898568968405016,0.014959762898797635
cora,434,0.11542468518018723,0.007901773166236095,0.007901751960162073,0.00787050610233564
cora,435,0.038115520030260086,0.002146249000076622,0.0021462008662638254,0.0032287126641676878
cora,436,0.029079947620630264,0.004808463086064578,0.004808464829693548,0.008244775264756754
cora,437,0.01942843571305275,0.002155260259266309,0.002155208378098905,0.003199177753231197
cora,438,0.07315507531166077,0.00677150837867968,0.006771491374820471,0.007741468885797076
cora,439,0.012474066577851772,0.0021478027584061494,0.0021477823247550987,0.0034771665232256055
cora,440,0.04102307930588722,0.0023952429341028494,0.002395366265773191,0.002063538216134475
cora,441,0.06808297336101532,0.004713188717898373,0.004713145055575296,0.005427187363238772
cora,442,0.12416982650756836,0.006410224586064939,0.006410102243535221,0.007242351493914612
cora,443,0.012474066577851772,0.0020644812290302236,0.002064443215203937,0.0030349938388098963
cora,444,-0.0,-0.0,0.0,0.0
cora,445,0.0160186979919672,0.0017713630995665024,0.0017712533008307219,0.002095902975270292
cora,446,0.10191333293914795,0.007413530053689166,0.00741346160066314,0.011504662237712182
cora,447,0.1513614058494568,0.014047962221340388,0.014047965523786843,0.02020573287154548
cora,448,0.0706307515501976,0.0031481399936835464,0.0031480904144700617,0.0029954880901641445
cora,449,0.025943651795387268,0.002122637599106865,0.002122602327290224,0.0029627703224832658
cora,450,0.04388607293367386,0.005492764091782246,0.005492811440490186,0.008107624475087505
cora,451,0.07813747227191925,0.0041512518617678185,0.004151272416493157,0.004597844646923477
cora,452,0.038115520030260086,0.0020056804408218887,0.002005671412916854,0.0023138814995036228
cora,453,0.0160186979919672,0.001652144283562501,0.0016520549543201923,0.0018269303402576043
cora,454,0.04388607293367386,0.0027342992649032616,0.0027343297497282038,0.0025805970099099795
cora,455,0.08785964548587799,0.005164798448189678,0.005164837042684667,0.007033648726064712
cora,456,0.1452387571334839,0.01430988855979115,0.014309877180494368,0.015441754600033164
cora,457,0.10873148590326309,0.0030634265992807164,0.003063471565837972,0.0031368026393465698
cora,458,0.06551086157560349,0.0007336690438639049,0.000733580076484941,0.0010463877151778433
cora,459,0.025943651795387268,0.0007274406239874617,0.0007273675910255406,0.0006849367928225547
cora,460,0.029079947620630264,0.0028859284325355623,0.002885940673877485,0.0034770174133882392
cora,461,0.04102307930588722,0.0022307479110280914,0.0022307379404082894,0.0022888593393872725
cora,462,0.038115520030260086,0.003853491929798572,0.003853389287542086,0.005514073323865887
cora,463,0.04388607293367386,0.003781241074512595,0.003781153413001448,0.004252026072208537
cora,464,0.2501606047153473,0.009310183906308722,0.009310160530731082,0.013444817683193833
cora,465,0.022730788215994835,0.0018457667324334355,0.0018456641264492646,0.0019128932772218832
cora,466,0.032149359583854675,0.003620378444716889,0.0036203688650857657,0.005023367993999273
cora,467,0.032149359583854675,0.002160027413388256,0.0021599371830234304,0.002749072024016641
cora,468,0.10873148590326309,0.002567834970561955,0.002567816758528352,0.0024217623540607747
cora,469,0.1957973688840866,0.003662532137671093,0.0036625212233047932,0.004878095147432759
cora,470,0.1348375827074051,0.009233007265290638,0.00923298306952347,0.015055909985676408
cora,471,0.08545757830142975,0.004294951874185007,0.004294949438190088,0.006297707463090774
cora,472,0.07813747227191925,0.0031327356307862264,0.0031326033058576286,0.004496782876231009
cora,473,0.0160186979919672,0.004364684248890624,0.004364601569250226,0.009933578777236107
cora,474,0.25844806432724,0.03558860256156418,0.03558860591147095,0.06198471668176353
cora,475,0.12416982650756836,0.0017021579593640146,0.0017021469393512234,0.0019238296627008822
cora,476,0.0160186979919672,0.0037811138973938667,0.0037810549401910976,0.007473159224900883
cora,477,0.07315507531166077,0.006292270495799779,0.006292253357969457,0.009581480044289492
cora,478,0.029079947620630264,0.0020518685860265,0.002051881907391362,0.002223145801508508
cora,479,0.05495308339595795,0.00917430537198416,0.009174349950626493,0.013997069218021352
cora,480,0.08059727400541306,0.00945986982743137,0.009459905180847272,0.011781671200878918
cora,481,0.03515917807817459,0.002873708917711215,0.0028737358516082168,0.0026660287412596517
cora,482,0.032149359583854675,0.007669969655826489,0.0076699142082361504,0.014248127732571447
cora,483,0.08303704112768173,0.003242485626893707,0.003242474587750621,0.0035722592365345918
cora,484,0.01942843571305275,0.00436777581063208,0.004367742410977371,0.00937867321408703
cora,485,0.11097592860460281,0.0549803435309973,0.05498036777134985,0.18885904527269304
cora,486,0.052238933742046356,0.0054216702830492125,0.00542166069499217,0.005447506275231717
cora,487,0.05495308339595795,0.009055763364740635,0.009055816597538069,0.019040291430428624
cora,488,0.05763576552271843,0.008884201164699908,0.008884109818609431,0.01133660931373015
cora,489,0.05763576552271843,0.01763425470416488,0.017634135903790593,0.03949075046693906
cora,490,0.01942843571305275,0.0027241877196260353,0.0027241629431955516,0.0037076263220114924
cora,491,0.022730788215994835,0.0022735254793665866,0.002273387544846628,0.003896352372066758
cora,492,0.025943651795387268,0.002934223836070504,0.0029341885820031166,0.0031305897200581967
cora,493,0.012474066577851772,0.0015051902988526648,0.0015051366717671044,0.0017598048316358472
cora,494,0.060288552194833755,0.005345775075862112,0.005345677142031491,0.008251046881923685
cora,495,0.44780606031417847,0.26290908027055127,0.2629091019043699,0.5084354914724827
cora,496,0.04102307930588722,0.0031844545018197556,0.0031845571502344683,0.0037018588609498693
cora,497,0.029079947620630264,0.003617017346941913,0.0036170477396808565,0.005862123749466264
cora,498,0.029079947620630264,0.0009680063913588693,0.0009678261849330738,0.0010506476849059254
cora,499,0.04102307930588722,0.004579208084166141,0.004579153093800414,0.006843777278845664
cora,500,0.025943651795387268,0.005839081005120386,0.0058390554040670395,0.011052754129195819
cora,501,0.032149359583854675,0.002925070461458037,0.002925058904565958,0.0037632416151609505
cora,502,0.06551086157560349,0.0023696344260517033,0.002369667374296114,0.004094435618753778
cora,503,0.032149359583854675,0.0009420954744762122,0.0009420257733836479,0.0008650508482332953
cora,504,0.03515917807817459,0.0020858413282578286,0.0020858777570538223,0.0021793661180709023
cora,505,0.1902265101671219,0.007507545678178851,0.007507523288950324,0.010837799694854766
cora,506,0.032149359583854675,0.0020125196102120657,0.0020124228321947157,0.0024152511959982803
cora,507,0.8106923699378967,0.05839456437345447,0.05839441972784698,0.08385865204036236
cora,508,0.022730788215994835,0.0019928110347980955,0.0019926951063098386,0.00317614952700751
cora,509,0.27307114005088806,0.0031087963375506233,0.0031088319374248385,0.004478770570131019
cora,510,0.2245376855134964,0.023768465869689975,0.023768438841216266,0.04654356953687966
cora,511,0.012474066577851772,0.0013478764345211877,0.001347825069387909,0.0014734629648955888
cora,512,0.029079947620630264,0.0045443434801992685,0.00454416724096518,0.009854745045231539
cora,513,0.12416982650756836,0.001297162947529712,0.001297118971706368,0.001958994660526514
cora,514,0.22102919220924377,0.006315761805681219,0.006315705948509276,0.00796228091348894
cora,515,0.029079947620630264,0.002143049021107058,0.0021430927663459443,0.002182295634156617
cora,516,0.04102307930588722,0.002033170744600646,0.0020330826828285353,0.0022439678923547035
cora,517,0.04388607293367386,0.001976649996382973,0.001976589170681109,0.002014993674492871
cora,518,0.025943651795387268,0.004048936840757571,0.0040489378734491765,0.005318683235600474
cora,519,0.022730788215994835,0.0008808993583096641,0.00088076837346307,0.000988068075002957
cora,520,0.052238933742046356,0.0024347590073458894,0.00243487351690419,0.0025731273517521913
cora,521,0.20856507122516632,0.008733377188025915,0.008733326103538275,0.010846195596968755
cora,522,0.03515917807817459,0.0013556486646338073,0.00135568846235401,0.0016921437281780527
cora,523,0.11097592860460281,0.006252251499424655,0.006252214981941506,0.00809013334219344
cora,524,0.032149359583854675,0.0015502124158129071,0.0015501452144235373,0.0017223101704075816
cora,525,0.052238933742046356,0.0019032972929462766,0.0019032970449188724,0.0023294241409530514
cora,526,0.029079947620630264,0.005954140414135802,0.005954011809080839,0.01161083772603888
cora,527,0.0160186979919672,0.0021011825737597065,0.002101164573105052,0.004029620085930219
cora,528,0.0160186979919672,0.002968790868030341,0.0029688344948226586,0.004751615452732949
cora,529,0.029079947620630264,0.0026930833711361797,0.0026931433676509187,0.0026461098859726917
cora,530,0.0706307515501976,0.001375040771271846,0.001374946383293718,0.0020471476036618697
cora,531,0.04388607293367386,0.0013778732148614012,0.001377797652821755,0.0012430369433786836
cora,532,0.032149359583854675,0.0030027739744925078,0.0030026848398847505,0.003430851723351225
cora,533,0.09961120039224625,0.011476968314658262,0.011476961488369852,0.013522529407055117
cora,534,0.0706307515501976,0.003176991658579653,0.003176927823005826,0.004357629964943044
cora,535,0.032149359583854675,0.002291318258900679,0.0022912764543434605,0.002224053856480168
cora,536,0.1976407766342163,0.009901773630252075,0.009901855257339776,0.013181059097405523
cora,537,0.10420054942369461,0.016603422880811056,0.016603474447038025,0.03449359111255035
cora,538,0.025943651795387268,0.002971187072972517,0.002971167294163024,0.003800765855885402
cora,539,0.11982188373804092,0.0032422883791004553,0.0032423058946733363,0.004255063948221505
cora,540,0.42437413334846497,0.017943393873763425,0.01794337620958686,0.022335730027407408
cora,541,0.0706307515501976,0.004925555714641303,0.004925565997837111,0.0059041975837317295
cora,542,0.05495308339595795,0.00104148683043271,0.001041556810378097,0.0010920909116975963
cora,543,0.01942843571305275,0.002473677461760526,0.0024736302584642544,0.003444193573159282
cora,544,0.01942843571305275,0.00546169795090418,0.005461672546516638,0.016440219680589507
cora,545,0.03515917807817459,0.0024392912508245795,0.002439340722048655,0.002672065331353224
cora,546,0.04949117824435234,0.007159208804589083,0.007159243279602379,0.00890961825280101
cora,547,0.038115520030260086,0.0034038051096185948,0.00340366737509612,0.004399905796162784
cora,548,0.25680020451545715,0.011065491963524632,0.011065513244830072,0.015673509275075048
cora,549,0.022730788215994835,0.005363813899952694,0.005363846197724342,0.010446380441862857
cora,550,0.032149359583854675,0.001770191034921164,0.0017701082178973593,0.0017855608148238389
cora,551,0.08059727400541306,0.004893594735097068,0.004893590637948364,0.007451067271176726
cora,552,0.032149359583854675,0.0022834594240425873,0.0022833600887679495,0.004252658040059032
cora,553,0.032149359583854675,0.004283198852235097,0.00428308300615754,0.006752140328899259
cora,554,0.0160186979919672,0.0019782308758713833,0.0019782174786087126,0.002598229564682697
cora,555,0.022730788215994835,0.001718711343895167,0.0017185995093313977,0.002216271152065019
cora,556,0.022730788215994835,0.002178633171498249,0.002178517468564678,0.0026857002048927825
cora,557,0.04102307930588722,0.003375873317669642,0.0033758204663172364,0.004768122804307495
cora,558,0.08545757830142975,0.0075649296441163555,0.007564947212813422,0.009869271321804263
cora,559,0.04388607293367386,0.0010337250257678524,0.001033645316510956,0.000916991290068836
cora,560,0.12416982650756836,0.0008647209652417609,0.0008646032074466348,0.0011532623793755192
cora,561,0.022730788215994835,0.0018254877886620738,0.0018253998932777904,0.001988289357541362
cora,562,0.08545757830142975,0.004272612275354887,0.004272695950930938,0.00515810579599929
cora,563,0.0160186979919672,0.0022216764116381876,0.0022216667275642976,0.003578398096124147
cora,564,0.09961120039224625,0.005703765878308037,0.005703769798856229,0.010208157458691858
cora,565,0.052238933742046356,0.005637766522365008,0.005637738377117785,0.006479802304966142
cora,566,0.05495308339595795,0.007490056946576527,0.0074900464387610555,0.013263858563732356
cora,567,0.01942843571305275,0.0015267599511621967,0.00152669518138282,0.0015822704135644017
cora,568,0.052238933742046356,0.005779589251223044,0.005779690996860154,0.007633527035068255
cora,569,0.04670776426792145,0.010113623770479349,0.01011354400543496,0.01942471117945388
cora,570,0.022730788215994835,0.0025602435140129054,0.002560126449679956,0.003721268562003388
cora,571,0.04949117824435234,0.0025481640194794444,0.002548187080833486,0.00266386680323194
cora,572,0.025943651795387268,0.00428877304964307,0.004288749209081288,0.00791025097714737
cora,573,0.038115520030260086,0.0030565209194269444,0.0030565187626052648,0.004427721121828654
cora,574,0.032149359583854675,0.0028349907843167738,0.002834914601407945,0.004835543970330036
cora,575,0.0706307515501976,0.005258211934804219,0.005258170276647434,0.00683554021816235
cora,576,0.025943651795387268,0.001987633552605856,0.0019875818288710434,0.0025017948955792235
cora,577,0.04949117824435234,0.005148323292691298,0.005148298281710595,0.008426979406067403
cora,578,0.025943651795387268,0.005314865947441037,0.005314852485753363,0.01191834181008744
cora,579,0.01942843571305275,0.001999046431339871,0.001999046216951683,0.0025959886193049897
cora,580,0.025943651795387268,0.0017675545281198232,0.0017675380840955768,0.0020812725178984692
cora,581,0.25349006056785583,0.1520909665515605,0.15209096774924546,0.4530757162719965
cora,582,0.022730788215994835,0.004133908426116717,0.004133828202611767,0.006076726923311071
cora,583,0.029079947620630264,0.004275278492309319,0.00427528139698552,0.006123104194557527
cora,584,0.0160186979919672,0.0015946726838850372,0.0015946517523843795,0.0018492602482638176
cora,585,0.05763576552271843,0.006637203335167735,0.006637216109083965,0.011010800495569129
cora,586,0.09729364514350891,0.004366021498795641,0.004365954737295397,0.005356676563678775
cora,587,0.06551086157560349,0.007228337511684384,0.007228367496281862,0.008031987257709261
cora,588,0.1845930516719818,0.0016797321904973572,0.0016797305725049227,0.0022201464016688988
cora,589,0.03515917807817459,0.0026191180128950844,0.0026191362703684717,0.0034872673404606758
cora,590,0.025943651795387268,0.003771111166910812,0.0037710988108301535,0.006458839803599403
cora,591,0.1750584840774536,0.005766607248712696,0.005766612681327388,0.009605838713468984
cora,592,0.1284705549478531,0.0027253936530480527,0.0027253599400864914,0.003040155988855986
cora,593,0.09729364514350891,0.003780440505775612,0.003780442551942542,0.005100669870444108
cora,594,0.04670776426792145,0.014009908059036888,0.01400985408690758,0.03635597976972349
cora,595,0.012474066577851772,0.0019153089137359958,0.001915236709464807,0.0025624916570450296
cora,596,0.052238933742046356,0.0054375884017220655,0.005437505606096238,0.008656873731524684
cora,597,0.169246107339859,0.01897016519534797,0.018970262492075562,0.030956314702052623
cora,598,0.029079947620630264,0.0027729956649155812,0.002773028056253679,0.003744097673916258
cora,599,0.029079947620630264,0.0024029554226924106,0.0024030021668295376,0.0024428245519629854
cora,600,0.032149359583854675,0.004247673950880285,0.0042475759400986135,0.005513561556654167
cora,601,0.06291317194700241,0.0014398406195059513,0.0014398364510270767,0.0014941450708647608
cora,602,0.032149359583854675,0.0029704169228540953,0.0029703468026127666,0.00397850985336845
cora,603,0.022730788215994835,0.001829546786833728,0.0018294271576451138,0.0017461816055401869
cora,604,0.06808297336101532,0.018896378134480474,0.018896350520662963,0.05385826379642822
cora,605,0.04949117824435234,0.00698665294389033,0.006986661704559083,0.01423106429137988
cora,606,0.029079947620630264,0.0042507419406685384,0.004250760641298257,0.006692364844639087
cora,607,0.032149359583854675,0.0025976643962249135,0.002597551471353654,0.003047080063879548
cora,608,0.022730788215994835,0.005992193355540052,0.005992103004246019,0.01216536373794952
cora,609,0.01942843571305275,0.000884405052512225,0.0008844963958836161,0.0007520960630245099
cora,610,0.1731288880109787,0.0029985051838739007,0.00299857126083225,0.004581653491186444
cora,611,0.022730788215994835,0.0021215907313160767,0.002121520727087045,0.0022160092580634227
cora,612,0.12200183421373367,0.00048328682428097625,0.00048331794823752716,0.0006770558738935506
cora,613,0.052238933742046356,0.0013832970146788678,0.0013833321572747082,0.0018739169727268745
cora,614,0.03515917807817459,0.006400440895222844,0.0064003526931628585,0.008563800183765125
cora,615,0.271464467048645,0.009894937386893121,0.00989494941313751,0.01225188048556447
cora,616,0.032149359583854675,0.0029836671104987583,0.0029837734978173103,0.006332913397272932
cora,617,0.08545757830142975,0.010717206378708141,0.010717128920077812,0.022135038263513707
cora,618,0.06808297336101532,0.002195022547647821,0.0021951322560198605,0.0033742515079211444
cora,619,0.4453800320625305,0.004283483174562119,0.004283442278392613,0.005380163434892893
cora,620,0.03515917807817459,0.00355778705257169,0.0035578006645664573,0.003712078769240179
cora,621,0.10647308081388474,0.004291869134558271,0.004291856836061925,0.004899766994640231
cora,622,0.008748294785618782,0.0018834614743818388,0.0018834497896023095,0.0037198249276571005
cora,623,0.2314874529838562,0.002563010961741774,0.0025628669554862427,0.0036188951053190976
cora,624,0.1808016002178192,0.022665679478189704,0.022665642216452397,0.03433266043430194
cora,625,0.1957973688840866,0.0060127486572484345,0.006012744615873089,0.00942865471006371
cora,626,0.012474066577851772,0.002960758953681284,0.0029607330288854428,0.005941006764260237
cora,627,0.04388607293367386,0.003601811643266166,0.0036017008824273944,0.004151735203777207
cora,628,0.03515917807817459,0.0032732738828509383,0.003273302980232984,0.0034459860617062077
cora,629,0.04670776426792145,0.0036976205988441813,0.003697709849802777,0.0044434530991566135
cora,630,0.03515917807817459,0.005409408774793675,0.005409428762504831,0.0075893059256486595
cora,631,0.01942843571305275,0.0021337759137659874,0.002133753849193454,0.0023880151584307896
cora,632,0.029079947620630264,0.002292910978704297,0.00229275365563808,0.0029096685866534244
cora,633,0.038115520030260086,0.00690510835322487,0.006904994021169841,0.010919571606791578
cora,634,0.022730788215994835,0.004256062180029458,0.004255935698893154,0.010699307600589236
cora,635,0.03515917807817459,0.013561856931562439,0.013561895058955997,0.04254729955573566
cora,636,0.052238933742046356,0.005174647249072302,0.005174645411898382,0.007712338639976224
cora,637,0.060288552194833755,0.004093926794760956,0.004093943338375539,0.004741264521726407
cora,638,0.03515917807817459,0.002400297850392419,0.002400329220108688,0.002503643157069746
cora,639,0.04949117824435234,0.0018234303787878908,0.0018235260426990862,0.0017185735759994714
cora,640,0.15939638018608093,0.0012993020097693542,0.0012992672927794047,0.0018131473079847638
cora,641,0.025943651795387268,0.00257211208599379,0.002572068031440722,0.0038775559814894223
cora,642,0.01942843571305275,0.0009528922014752847,0.0009528593145660125,0.001130409342749772
cora,643,0.05763576552271843,0.006418415995939272,0.006418428558390588,0.00860017442755634
cora,644,0.09961120039224625,0.005625315331076686,0.00562535352219129,0.008577185304602608
cora,645,0.07813747227191925,0.0012434181458752802,0.0012434391828719527,0.0017169574057334103
cora,646,0.060288552194833755,0.004101198595815071,0.004101286962395534,0.00474152223978308
cora,647,0.3623858690261841,0.03117529763406801,0.031175268697552383,0.0521447544451803
cora,648,0.2649928331375122,0.05047174313682046,0.05047172447666526,0.07979406602680683
cora,649,0.032149359583854675,0.001180484940461607,0.0011805028188973665,0.0011083454671734216
cora,650,0.029079947620630264,0.002467060893597949,0.002466986858053133,0.0023718094316791394
cora,651,0.012474066577851772,0.00179992177547059,0.001799899106117664,0.0031017762166811735
cora,652,0.0160186979919672,0.003990436044344169,0.003990373603301123,0.008104242797344341
cora,653,0.029079947620630264,0.002576550686156913,0.002576563048933167,0.005090584529170883
cora,654,0.04388607293367386,0.00332784228318507,0.00332771360103834,0.0039713820842735
cora,655,0.04102307930588722,0.0036493410326078266,0.003649319914984517,0.004693866052548401
cora,656,0.022730788215994835,0.0027391998980474987,0.0027391117328079417,0.0032765634732641047
cora,657,0.0047434791922569275,0.0013458017628513374,0.001345814311207505,0.004240583562364009
cora,658,0.025943651795387268,0.0021443391766294596,0.002144291345757665,0.002404275987373694
cora,659,0.01942843571305275,0.0015450339252610704,0.0015449672646354884,0.0014974974546930753
cora,660,0.032149359583854675,0.0011231413818180505,0.0011230581148993224,0.0011872415861944319
cora,661,0.07813747227191925,0.018528228683432943,0.018528143235016614,0.03518704226007685
cora,662,0.025943651795387268,0.0020059075267047297,0.002005850550631294,0.002441198073029227
cora,663,0.012474066577851772,0.0008633563775112488,0.0008632986246084329,0.0008805655708101767
cora,664,0.05495308339595795,0.003332183183208,0.0033322363888146356,0.003206150728146895
cora,665,0.038115520030260086,0.0017865696341415604,0.001786564418580383,0.0020803144934689044
cora,666,0.24175013601779938,0.01272660274845458,0.012726568696962204,0.012493846588768065
cora,667,0.06551086157560349,0.00019918629511683772,0.00019920502381864935,0.0002576585643510043
cora,668,0.038115520030260086,0.0018563448950824415,0.0018562582117738202,0.0033537402141519124
cora,669,0.038115520030260086,0.0022895198543741724,0.0022895922738825902,0.0031093647030502325
cora,670,0.07315507531166077,0.001958302709176324,0.001958260818355484,0.002325600158656016
cora,671,0.022730788215994835,0.00290571214793528,0.0029056065250188112,0.003943030434129469
cora,672,0.04670776426792145,0.003244646907436005,0.003244623920181766,0.0033661727557046106
cora,673,0.13060392439365387,0.0030001803016512785,0.0030001858540344983,0.004468476647161879
cora,674,0.0706307515501976,0.0016957689571899942,0.001695713508524932,0.0022832847134850454
cora,675,0.24681146442890167,0.0052438346363681,0.005243763036560267,0.00843916754820384
cora,676,0.09961120039224625,0.004182055416452293,0.0041819739126367494,0.006131384841864929
cora,677,0.05763576552271843,0.005399742879061524,0.0053997527866158634,0.008788072122115409
cora,678,0.01942843571305275,0.0031944933722959507,0.003194459233782254,0.004273979695426533
cora,679,0.0160186979919672,0.0017400079838755488,0.0017398852069163695,0.0023314540651426796
cora,680,0.04388607293367386,0.0008012905271181855,0.0008012339494598564,0.000780551115894923
cora,681,0.04102307930588722,0.0035488299359643094,0.0035487351269694045,0.004933312182402005
cora,682,0.06551086157560349,0.018413692888180608,0.01841364469146356,0.037305434176232666
cora,683,0.025943651795387268,0.0020160162408713773,0.002015985122852726,0.0024476326498188428
cora,684,0.025943651795387268,0.0025543860480343426,0.0025543683768773917,0.0027819804422506422
cora,685,0.06551086157560349,0.020929067545574553,0.020928987942170352,0.041865625040372834
cora,686,0.01942843571305275,0.005898589617744683,0.005898568968405016,0.014959762898797635
cora,687,0.029079947620630264,0.003547109790047305,0.003547002881532535,0.004198014978101128
cora,688,0.0160186979919672,0.0034246081926555885,0.003424523791181855,0.006795520300329372
cora,689,0.029079947620630264,0.002506141205548009,0.002506197619368322,0.0027910422295462922
cora,690,0.04102307930588722,0.004878753014156481,0.004878753439697903,0.007804938912158832
cora,691,0.038115520030260086,0.003249373643258738,0.0032493584803887643,0.003916384453987121
cora,692,0.038115520030260086,0.0012753662946283217,0.001275410337257199,0.0012329823725849565
cora,693,0.13272613286972046,0.005178636729585184,0.00517867378948722,0.0053558647487079725
cora,694,0.1348375827074051,0.01563502897672145,0.01563495845766738,0.017765455442713574
cora,695,0.09496013075113297,0.0023395954693173765,0.002339661215955857,0.0026221554762742016
cora,696,0.14728909730911255,0.00391279005526704,0.003912827938620467,0.005651709878293332
cora,697,0.16138309240341187,0.002629109519359102,0.002629248599987477,0.003496515448205173
cora,698,0.28576919436454773,0.022313353081441556,0.022313288820441812,0.029355238773860037
cora,699,0.13060392439365387,0.004470878656254729,0.004470886691706255,0.006645151457632892
cora,700,0.12632595002651215,0.010463699648924393,0.010463646205607802,0.013742807059315965
cora,701,0.3267408609390259,0.004355474316034946,0.004355429671704769,0.006532466068165377
cora,702,0.21749766170978546,0.00960649495484911,0.0096065413672477,0.01770154881523922
cora,703,0.1411086767911911,0.002690384731224932,0.002690270310267806,0.0033624451971263625
cora,704,0.029079947620630264,0.0017989255498924162,0.0017989579064305872,0.00207247608796024
cora,705,0.05763576552271843,0.010415327821911874,0.010415230703074485,0.017204941774252802
cora,706,0.06551086157560349,0.0055094521707322805,0.005509492679266259,0.007044113932352047
cora,707,0.01942843571305275,0.0031944933722959507,0.003194459233782254,0.004273979695426533
cora,708,0.04388607293367386,0.002644442389148287,0.002644344793225173,0.0029835825680493144
cora,709,0.01942843571305275,0.0021144335696052785,0.002114396120305173,0.002272178599923791
cora,710,0.029079947620630264,0.006849847568895125,0.0068498694454319775,0.012206512099510292
cora,711,0.05495308339595795,0.007772569653290588,0.007772619952447712,0.011670904190395959
cora,712,0.04388607293367386,0.002594586254057625,0.002594509278424084,0.0030946740125727956
cora,713,0.012474066577851772,0.0012445713268205028,0.001244526712980587,0.001306082543123921
