label,index,num_edges,num_nodes,density,num_triangles,max_diameter,seed,subgraph_size,num_save,batch_size,timesteps,epochs,method,dataset
pred,38,8,32,0.25,0,1,123,32,50,64,600,5,walk,cora
pred,39,24,32,0.75,0,2,123,32,50,64,600,5,walk,cora
pred,40,121,32,3.78125,14,6,123,32,50,64,600,5,walk,cora
pred,41,0,32,0.0,0,0,123,32,50,64,600,5,walk,cora
pred,42,12,32,0.375,0,2,123,32,50,64,600,5,walk,cora
pred,43,0,32,0.0,0,0,123,32,50,64,600,5,walk,cora
pred,44,0,32,0.0,0,0,123,32,50,64,600,5,walk,cora
pred,45,9,32,0.28125,0,3,123,32,50,64,600,5,walk,cora
pred,46,39,32,1.21875,0,9,123,32,50,64,600,5,walk,cora
pred,47,0,32,0.0,0,0,123,32,50,64,600,5,walk,cora
pred,48,53,32,1.65625,2,7,123,32,50,64,600,5,walk,cora
pred,49,27,32,0.84375,1,2,123,32,50,64,600,5,walk,cora
train,0,96,32,3.0,22,8,123,32,50,64,200,5,walk,cora
train,1,72,32,2.25,2,13,123,32,50,64,200,5,walk,cora
train,2,86,32,2.6875,10,11,123,32,50,64,200,5,walk,cora
train,3,86,32,2.6875,5,12,123,32,50,64,200,5,walk,cora
train,4,70,32,2.1875,2,11,123,32,50,64,200,5,walk,cora
train,5,76,32,2.375,5,20,123,32,50,64,200,5,walk,cora
train,6,108,32,3.375,19,8,123,32,50,64,200,5,walk,cora
train,7,98,32,3.0625,8,9,123,32,50,64,200,5,walk,cora
train,8,98,32,3.0625,13,13,123,32,50,64,200,5,walk,cora
train,9,110,32,3.4375,25,6,123,32,50,64,200,5,walk,cora
train,10,70,32,2.1875,3,20,123,32,50,64,200,5,walk,cora
train,11,88,32,2.75,10,8,123,32,50,64,200,5,walk,cora
train,12,88,32,2.75,11,18,123,32,50,64,200,5,walk,cora
train,13,110,32,3.4375,18,8,123,32,50,64,200,5,walk,cora
train,14,90,32,2.8125,13,8,123,32,50,64,200,5,walk,cora
train,15,100,32,3.125,10,8,123,32,50,64,200,5,walk,cora
train,16,92,32,2.875,9,10,123,32,50,64,200,5,walk,cora
train,17,94,32,2.9375,12,13,123,32,50,64,200,5,walk,cora
train,18,90,32,2.8125,13,13,123,32,50,64,200,5,walk,cora
train,19,96,32,3.0,15,8,123,32,50,64,200,5,walk,cora
train,20,74,32,2.3125,6,20,123,32,50,64,200,5,walk,cora
train,21,94,32,2.9375,10,12,123,32,50,64,200,5,walk,cora
train,22,100,32,3.125,14,11,123,32,50,64,200,5,walk,cora
train,23,72,32,2.25,5,22,123,32,50,64,200,5,walk,cora
train,24,78,32,2.4375,8,16,123,32,50,64,200,5,walk,cora
train,25,104,32,3.25,21,7,123,32,50,64,200,5,walk,cora
train,26,106,32,3.3125,20,7,123,32,50,64,200,5,walk,cora
train,27,114,32,3.5625,22,6,123,32,50,64,200,5,walk,cora
train,28,78,32,2.4375,6,12,123,32,50,64,200,5,walk,cora
train,29,106,32,3.3125,25,8,123,32,50,64,200,5,walk,cora
train,30,82,32,2.5625,9,11,123,32,50,64,200,5,walk,cora
train,31,74,32,2.3125,4,14,123,32,50,64,200,5,walk,cora
train,32,82,32,2.5625,6,12,123,32,50,64,200,5,walk,cora
train,33,88,32,2.75,13,13,123,32,50,64,200,5,walk,cora
train,34,90,32,2.8125,15,12,123,32,50,64,200,5,walk,cora
train,35,102,32,3.1875,12,6,123,32,50,64,200,5,walk,cora
train,36,92,32,2.875,12,9,123,32,50,64,200,5,walk,cora
train,37,78,32,2.4375,7,14,123,32,50,64,200,5,walk,cora
train,38,86,32,2.6875,12,9,123,32,50,64,200,5,walk,cora
train,39,72,32,2.25,6,13,123,32,50,64,200,5,walk,cora
train,40,84,32,2.625,9,15,123,32,50,64,200,5,walk,cora
train,41,114,32,3.5625,20,6,123,32,50,64,200,5,walk,cora
train,42,84,32,2.625,11,17,123,32,50,64,200,5,walk,cora
train,43,94,32,2.9375,13,9,123,32,50,64,200,5,walk,cora
train,44,84,32,2.625,7,8,123,32,50,64,200,5,walk,cora
train,45,84,32,2.625,13,10,123,32,50,64,200,5,walk,cora
train,46,86,32,2.6875,11,16,123,32,50,64,200,5,walk,cora
train,47,80,32,2.5,7,10,123,32,50,64,200,5,walk,cora
train,48,72,32,2.25,4,19,123,32,50,64,200,5,walk,cora
train,49,86,32,2.6875,10,10,123,32,50,64,200,5,walk,cora
pred,0,295,32,9.21875,157,3,123,32,50,64,200,5,walk,cora
pred,1,283,32,8.84375,135,3,123,32,50,64,200,5,walk,cora
pred,2,266,32,8.3125,132,4,123,32,50,64,200,5,walk,cora
pred,3,245,32,7.65625,96,4,123,32,50,64,200,5,walk,cora
pred,4,191,32,5.96875,46,5,123,32,50,64,200,5,walk,cora
pred,5,211,32,6.59375,55,4,123,32,50,64,200,5,walk,cora
pred,6,266,32,8.3125,100,3,123,32,50,64,200,5,walk,cora
pred,7,227,32,7.09375,76,4,123,32,50,64,200,5,walk,cora
pred,8,235,32,7.34375,88,3,123,32,50,64,200,5,walk,cora
pred,9,206,32,6.4375,67,4,123,32,50,64,200,5,walk,cora
pred,10,237,32,7.40625,86,5,123,32,50,64,200,5,walk,cora
pred,11,281,32,8.78125,163,4,123,32,50,64,200,5,walk,cora
pred,12,192,32,6.0,55,4,123,32,50,64,200,5,walk,cora
pred,13,271,32,8.46875,132,4,123,32,50,64,200,5,walk,cora
pred,14,237,32,7.40625,87,4,123,32,50,64,200,5,walk,cora
pred,15,270,32,8.4375,128,4,123,32,50,64,200,5,walk,cora
pred,16,259,32,8.09375,104,4,123,32,50,64,200,5,walk,cora
pred,17,210,32,6.5625,54,4,123,32,50,64,200,5,walk,cora
pred,18,281,32,8.78125,127,4,123,32,50,64,200,5,walk,cora
pred,19,221,32,6.90625,71,4,123,32,50,64,200,5,walk,cora
pred,20,226,32,7.0625,79,4,123,32,50,64,200,5,walk,cora
pred,21,252,32,7.875,101,4,123,32,50,64,200,5,walk,cora
pred,22,249,32,7.78125,102,4,123,32,50,64,200,5,walk,cora
pred,23,307,32,9.59375,190,4,123,32,50,64,200,5,walk,cora
pred,24,246,32,7.6875,103,5,123,32,50,64,200,5,walk,cora
pred,25,202,32,6.3125,56,4,123,32,50,64,200,5,walk,cora
pred,26,219,32,6.84375,76,4,123,32,50,64,200,5,walk,cora
pred,27,247,32,7.71875,95,4,123,32,50,64,200,5,walk,cora
pred,28,200,32,6.25,69,5,123,32,50,64,200,5,walk,cora
pred,29,268,32,8.375,119,4,123,32,50,64,200,5,walk,cora
pred,30,303,32,9.46875,176,4,123,32,50,64,200,5,walk,cora
pred,31,261,32,8.15625,120,4,123,32,50,64,200,5,walk,cora
pred,32,235,32,7.34375,106,4,123,32,50,64,200,5,walk,cora
pred,33,270,32,8.4375,129,4,123,32,50,64,200,5,walk,cora
pred,34,275,32,8.59375,135,4,123,32,50,64,200,5,walk,cora
pred,35,222,32,6.9375,76,5,123,32,50,64,200,5,walk,cora
pred,36,250,32,7.8125,90,4,123,32,50,64,200,5,walk,cora
pred,37,248,32,7.75,87,4,123,32,50,64,200,5,walk,cora
pred,38,172,32,5.375,41,5,123,32,50,64,200,5,walk,cora
pred,39,203,32,6.34375,59,4,123,32,50,64,200,5,walk,cora
pred,40,277,32,8.65625,137,4,123,32,50,64,200,5,walk,cora
pred,41,205,32,6.40625,68,5,123,32,50,64,200,5,walk,cora
pred,42,225,32,7.03125,69,4,123,32,50,64,200,5,walk,cora
pred,43,138,32,4.3125,21,6,123,32,50,64,200,5,walk,cora
pred,44,302,32,9.4375,142,3,123,32,50,64,200,5,walk,cora
pred,45,187,32,5.84375,44,5,123,32,50,64,200,5,walk,cora
pred,46,166,32,5.1875,38,5,123,32,50,64,200,5,walk,cora
pred,47,303,32,9.46875,155,3,123,32,50,64,200,5,walk,cora
pred,48,183,32,5.71875,51,4,123,32,50,64,200,5,walk,cora
pred,49,240,32,7.5,103,5,123,32,50,64,200,5,walk,cora
train,0,36,16,2.25,2,9,123,16,50,64,200,5,walk,cora
train,1,34,16,2.125,0,9,123,16,50,64,200,5,walk,cora
train,2,44,16,2.75,4,5,123,16,50,64,200,5,walk,cora
train,3,44,16,2.75,8,8,123,16,50,64,200,5,walk,cora
train,4,50,16,3.125,10,8,123,16,50,64,200,5,walk,cora
train,5,40,16,2.5,5,8,123,16,50,64,200,5,walk,cora
train,6,44,16,2.75,6,6,123,16,50,64,200,5,walk,cora
train,7,56,16,3.5,12,5,123,16,50,64,200,5,walk,cora
train,8,40,16,2.5,9,5,123,16,50,64,200,5,walk,cora
train,9,50,16,3.125,12,6,123,16,50,64,200,5,walk,cora
train,10,40,16,2.5,5,7,123,16,50,64,200,5,walk,cora
train,11,40,16,2.5,3,5,123,16,50,64,200,5,walk,cora
train,12,40,16,2.5,3,6,123,16,50,64,200,5,walk,cora
train,13,38,16,2.375,5,4,123,16,50,64,200,5,walk,cora
train,14,44,16,2.75,4,6,123,16,50,64,200,5,walk,cora
train,15,46,16,2.875,7,8,123,16,50,64,200,5,walk,cora
train,16,34,16,2.125,4,7,123,16,50,64,200,5,walk,cora
train,17,34,16,2.125,2,7,123,16,50,64,200,5,walk,cora
train,18,34,16,2.125,1,8,123,16,50,64,200,5,walk,cora
train,19,36,16,2.25,2,8,123,16,50,64,200,5,walk,cora
train,20,54,16,3.375,12,5,123,16,50,64,200,5,walk,cora
train,21,40,16,2.5,4,10,123,16,50,64,200,5,walk,cora
train,22,38,16,2.375,2,8,123,16,50,64,200,5,walk,cora
train,23,46,16,2.875,5,5,123,16,50,64,200,5,walk,cora
train,24,46,16,2.875,7,7,123,16,50,64,200,5,walk,cora
train,25,38,16,2.375,3,8,123,16,50,64,200,5,walk,cora
train,26,42,16,2.625,3,8,123,16,50,64,200,5,walk,cora
train,27,32,16,2.0,1,4,123,16,50,64,200,5,walk,cora
train,28,38,16,2.375,5,10,123,16,50,64,200,5,walk,cora
train,29,36,16,2.25,3,10,123,16,50,64,200,5,walk,cora
train,30,40,16,2.5,3,6,123,16,50,64,200,5,walk,cora
train,31,40,16,2.5,6,5,123,16,50,64,200,5,walk,cora
train,32,36,16,2.25,3,7,123,16,50,64,200,5,walk,cora
train,33,54,16,3.375,9,4,123,16,50,64,200,5,walk,cora
train,34,30,16,1.875,0,8,123,16,50,64,200,5,walk,cora
train,35,50,16,3.125,8,4,123,16,50,64,200,5,walk,cora
train,36,30,16,1.875,0,8,123,16,50,64,200,5,walk,cora
train,37,48,16,3.0,6,4,123,16,50,64,200,5,walk,cora
train,38,34,16,2.125,2,12,123,16,50,64,200,5,walk,cora
train,39,40,16,2.5,5,9,123,16,50,64,200,5,walk,cora
train,40,50,16,3.125,11,6,123,16,50,64,200,5,walk,cora
train,41,28,16,1.75,0,8,123,16,50,64,200,5,walk,cora
train,42,40,16,2.5,4,8,123,16,50,64,200,5,walk,cora
train,43,42,16,2.625,6,6,123,16,50,64,200,5,walk,cora
train,44,52,16,3.25,12,6,123,16,50,64,200,5,walk,cora
train,45,42,16,2.625,6,7,123,16,50,64,200,5,walk,cora
train,46,40,16,2.5,2,5,123,16,50,64,200,5,walk,cora
train,47,34,16,2.125,1,10,123,16,50,64,200,5,walk,cora
train,48,44,16,2.75,5,9,123,16,50,64,200,5,walk,cora
train,49,40,16,2.5,3,5,123,16,50,64,200,5,walk,cora
pred,0,39,16,2.4375,4,3,123,16,50,64,200,5,walk,cora
pred,1,34,16,2.125,4,7,123,16,50,64,200,5,walk,cora
pred,2,33,16,2.0625,0,6,123,16,50,64,200,5,walk,cora
pred,3,28,16,1.75,0,7,123,16,50,64,200,5,walk,cora
pred,4,28,16,1.75,1,5,123,16,50,64,200,5,walk,cora
pred,5,36,16,2.25,2,8,123,16,50,64,200,5,walk,cora
pred,6,40,16,2.5,2,6,123,16,50,64,200,5,walk,cora
pred,7,40,16,2.5,5,6,123,16,50,64,200,5,walk,cora
pred,8,36,16,2.25,1,10,123,16,50,64,200,5,walk,cora
pred,9,38,16,2.375,1,7,123,16,50,64,200,5,walk,cora
pred,10,37,16,2.3125,3,6,123,16,50,64,200,5,walk,cora
pred,11,43,16,2.6875,3,5,123,16,50,64,200,5,walk,cora
pred,12,31,16,1.9375,1,8,123,16,50,64,200,5,walk,cora
pred,13,38,16,2.375,2,6,123,16,50,64,200,5,walk,cora
pred,14,48,16,3.0,6,5,123,16,50,64,200,5,walk,cora
pred,15,32,16,2.0,2,6,123,16,50,64,200,5,walk,cora
pred,16,25,16,1.5625,2,4,123,16,50,64,200,5,walk,cora
pred,17,30,16,1.875,0,7,123,16,50,64,200,5,walk,cora
pred,18,30,16,1.875,2,9,123,16,50,64,200,5,walk,cora
pred,19,32,16,2.0,3,3,123,16,50,64,200,5,walk,cora
pred,20,34,16,2.125,1,9,123,16,50,64,200,5,walk,cora
pred,21,31,16,1.9375,3,7,123,16,50,64,200,5,walk,cora
pred,22,20,16,1.25,0,6,123,16,50,64,200,5,walk,cora
pred,23,44,16,2.75,5,6,123,16,50,64,200,5,walk,cora
pred,24,50,16,3.125,4,5,123,16,50,64,200,5,walk,cora
pred,25,38,16,2.375,3,7,123,16,50,64,200,5,walk,cora
pred,26,35,16,2.1875,1,8,123,16,50,64,200,5,walk,cora
pred,27,32,16,2.0,1,9,123,16,50,64,200,5,walk,cora
pred,28,34,16,2.125,0,6,123,16,50,64,200,5,walk,cora
pred,29,33,16,2.0625,3,5,123,16,50,64,200,5,walk,cora
pred,30,40,16,2.5,2,5,123,16,50,64,200,5,walk,cora
pred,31,35,16,2.1875,0,5,123,16,50,64,200,5,walk,cora
pred,32,36,16,2.25,1,8,123,16,50,64,200,5,walk,cora
pred,33,42,16,2.625,3,4,123,16,50,64,200,5,walk,cora
pred,34,28,16,1.75,1,7,123,16,50,64,200,5,walk,cora
pred,35,44,16,2.75,4,5,123,16,50,64,200,5,walk,cora
pred,36,32,16,2.0,1,7,123,16,50,64,200,5,walk,cora
pred,37,45,16,2.8125,7,7,123,16,50,64,200,5,walk,cora
pred,38,51,16,3.1875,7,5,123,16,50,64,200,5,walk,cora
pred,39,38,16,2.375,5,5,123,16,50,64,200,5,walk,cora
pred,40,35,16,2.1875,4,6,123,16,50,64,200,5,walk,cora
pred,41,24,16,1.5,0,7,123,16,50,64,200,5,walk,cora
pred,42,32,16,2.0,2,9,123,16,50,64,200,5,walk,cora
pred,43,33,16,2.0625,0,4,123,16,50,64,200,5,walk,cora
pred,44,41,16,2.5625,3,7,123,16,50,64,200,5,walk,cora
pred,45,30,16,1.875,1,7,123,16,50,64,200,5,walk,cora
pred,46,20,16,1.25,0,5,123,16,50,64,200,5,walk,cora
pred,47,29,16,1.8125,0,10,123,16,50,64,200,5,walk,cora
pred,48,38,16,2.375,2,5,123,16,50,64,200,5,walk,cora
pred,49,47,16,2.9375,5,5,123,16,50,64,200,5,walk,cora
train,0,68,16,4.25,24,4,123,16,50,64,400,5,walk,cora
train,1,44,16,2.75,2,5,123,16,50,64,400,5,walk,cora
train,2,40,16,2.5,4,4,123,16,50,64,400,5,walk,cora
train,3,30,16,1.875,0,10,123,16,50,64,400,5,walk,cora
train,4,38,16,2.375,5,6,123,16,50,64,400,5,walk,cora
train,5,36,16,2.25,2,9,123,16,50,64,400,5,walk,cora
train,6,42,16,2.625,4,7,123,16,50,64,400,5,walk,cora
train,7,42,16,2.625,4,7,123,16,50,64,400,5,walk,cora
train,8,52,16,3.25,11,5,123,16,50,64,400,5,walk,cora
train,9,46,16,2.875,9,7,123,16,50,64,400,5,walk,cora
train,10,46,16,2.875,4,4,123,16,50,64,400,5,walk,cora
train,11,36,16,2.25,2,8,123,16,50,64,400,5,walk,cora
train,12,44,16,2.75,4,5,123,16,50,64,400,5,walk,cora
train,13,32,16,2.0,2,9,123,16,50,64,400,5,walk,cora
train,14,38,16,2.375,3,9,123,16,50,64,400,5,walk,cora
train,15,42,16,2.625,4,6,123,16,50,64,400,5,walk,cora
train,16,42,16,2.625,4,6,123,16,50,64,400,5,walk,cora
train,17,42,16,2.625,5,6,123,16,50,64,400,5,walk,cora
train,18,44,16,2.75,6,7,123,16,50,64,400,5,walk,cora
train,19,34,16,2.125,2,9,123,16,50,64,400,5,walk,cora
train,20,40,16,2.5,3,10,123,16,50,64,400,5,walk,cora
train,21,30,16,1.875,0,8,123,16,50,64,400,5,walk,cora
train,22,42,16,2.625,5,8,123,16,50,64,400,5,walk,cora
train,23,42,16,2.625,7,6,123,16,50,64,400,5,walk,cora
train,24,46,16,2.875,6,8,123,16,50,64,400,5,walk,cora
train,25,48,16,3.0,6,6,123,16,50,64,400,5,walk,cora
train,26,36,16,2.25,1,9,123,16,50,64,400,5,walk,cora
train,27,38,16,2.375,6,6,123,16,50,64,400,5,walk,cora
train,28,38,16,2.375,3,7,123,16,50,64,400,5,walk,cora
train,29,40,16,2.5,5,7,123,16,50,64,400,5,walk,cora
train,30,30,16,1.875,0,7,123,16,50,64,400,5,walk,cora
train,31,42,16,2.625,2,5,123,16,50,64,400,5,walk,cora
train,32,42,16,2.625,7,8,123,16,50,64,400,5,walk,cora
train,33,36,16,2.25,3,10,123,16,50,64,400,5,walk,cora
train,34,34,16,2.125,2,8,123,16,50,64,400,5,walk,cora
train,35,38,16,2.375,4,11,123,16,50,64,400,5,walk,cora
train,36,44,16,2.75,4,4,123,16,50,64,400,5,walk,cora
train,37,52,16,3.25,8,7,123,16,50,64,400,5,walk,cora
train,38,44,16,2.75,3,6,123,16,50,64,400,5,walk,cora
train,39,36,16,2.25,3,7,123,16,50,64,400,5,walk,cora
train,40,36,16,2.25,0,7,123,16,50,64,400,5,walk,cora
train,41,36,16,2.25,0,9,123,16,50,64,400,5,walk,cora
train,42,34,16,2.125,1,10,123,16,50,64,400,5,walk,cora
train,43,42,16,2.625,7,8,123,16,50,64,400,5,walk,cora
train,44,52,16,3.25,11,5,123,16,50,64,400,5,walk,cora
train,45,32,16,2.0,0,8,123,16,50,64,400,5,walk,cora
train,46,32,16,2.0,0,10,123,16,50,64,400,5,walk,cora
train,47,56,16,3.5,16,4,123,16,50,64,400,5,walk,cora
train,48,40,16,2.5,3,7,123,16,50,64,400,5,walk,cora
train,49,38,16,2.375,4,11,123,16,50,64,400,5,walk,cora
pred,0,54,16,3.375,9,6,123,16,50,64,400,5,walk,cora
pred,1,30,16,1.875,2,8,123,16,50,64,400,5,walk,cora
pred,2,30,16,1.875,0,7,123,16,50,64,400,5,walk,cora
pred,3,30,16,1.875,1,8,123,16,50,64,400,5,walk,cora
pred,4,21,16,1.3125,0,3,123,16,50,64,400,5,walk,cora
pred,5,18,16,1.125,1,2,123,16,50,64,400,5,walk,cora
pred,6,38,16,2.375,4,6,123,16,50,64,400,5,walk,cora
pred,7,15,16,0.9375,0,3,123,16,50,64,400,5,walk,cora
pred,8,24,16,1.5,0,4,123,16,50,64,400,5,walk,cora
pred,9,18,16,1.125,0,4,123,16,50,64,400,5,walk,cora
pred,10,18,16,1.125,0,5,123,16,50,64,400,5,walk,cora
pred,11,34,16,2.125,4,4,123,16,50,64,400,5,walk,cora
pred,12,31,16,1.9375,2,6,123,16,50,64,400,5,walk,cora
pred,13,18,16,1.125,0,6,123,16,50,64,400,5,walk,cora
pred,14,29,16,1.8125,2,8,123,16,50,64,400,5,walk,cora
pred,15,18,16,1.125,0,5,123,16,50,64,400,5,walk,cora
pred,16,19,16,1.1875,0,5,123,16,50,64,400,5,walk,cora
pred,17,20,16,1.25,0,3,123,16,50,64,400,5,walk,cora
pred,18,27,16,1.6875,1,6,123,16,50,64,400,5,walk,cora
pred,19,37,16,2.3125,2,8,123,16,50,64,400,5,walk,cora
pred,20,39,16,2.4375,5,6,123,16,50,64,400,5,walk,cora
pred,21,39,16,2.4375,5,6,123,16,50,64,400,5,walk,cora
pred,22,23,16,1.4375,1,4,123,16,50,64,400,5,walk,cora
pred,23,25,16,1.5625,0,6,123,16,50,64,400,5,walk,cora
pred,24,30,16,1.875,0,10,123,16,50,64,400,5,walk,cora
pred,25,23,16,1.4375,0,6,123,16,50,64,400,5,walk,cora
pred,26,44,16,2.75,4,6,123,16,50,64,400,5,walk,cora
pred,27,30,16,1.875,0,6,123,16,50,64,400,5,walk,cora
pred,28,24,16,1.5,0,6,123,16,50,64,400,5,walk,cora
pred,29,28,16,1.75,1,3,123,16,50,64,400,5,walk,cora
pred,30,21,16,1.3125,0,3,123,16,50,64,400,5,walk,cora
pred,31,31,16,1.9375,1,3,123,16,50,64,400,5,walk,cora
pred,32,28,16,1.75,0,7,123,16,50,64,400,5,walk,cora
pred,33,32,16,2.0,0,8,123,16,50,64,400,5,walk,cora
pred,34,24,16,1.5,0,9,123,16,50,64,400,5,walk,cora
pred,35,23,16,1.4375,1,7,123,16,50,64,400,5,walk,cora
pred,36,40,16,2.5,3,6,123,16,50,64,400,5,walk,cora
pred,37,28,16,1.75,1,4,123,16,50,64,400,5,walk,cora
pred,38,25,16,1.5625,0,3,123,16,50,64,400,5,walk,cora
pred,39,38,16,2.375,3,6,123,16,50,64,400,5,walk,cora
pred,40,24,16,1.5,1,4,123,16,50,64,400,5,walk,cora
pred,41,29,16,1.8125,1,8,123,16,50,64,400,5,walk,cora
pred,42,26,16,1.625,1,4,123,16,50,64,400,5,walk,cora
pred,43,21,16,1.3125,0,5,123,16,50,64,400,5,walk,cora
pred,44,20,16,1.25,0,7,123,16,50,64,400,5,walk,cora
pred,45,32,16,2.0,3,5,123,16,50,64,400,5,walk,cora
pred,46,26,16,1.625,2,5,123,16,50,64,400,5,walk,cora
pred,47,30,16,1.875,3,5,123,16,50,64,400,5,walk,cora
pred,48,15,16,0.9375,0,3,123,16,50,64,400,5,walk,cora
pred,49,43,16,2.6875,1,5,123,16,50,64,400,5,walk,cora
train,0,42,16,2.625,2,6,123,16,50,64,600,5,walk,cora
train,1,42,16,2.625,7,8,123,16,50,64,600,5,walk,cora
train,2,44,16,2.75,5,8,123,16,50,64,600,5,walk,cora
train,3,40,16,2.5,2,6,123,16,50,64,600,5,walk,cora
train,4,32,16,2.0,2,7,123,16,50,64,600,5,walk,cora
train,5,36,16,2.25,2,7,123,16,50,64,600,5,walk,cora
train,6,38,16,2.375,3,5,123,16,50,64,600,5,walk,cora
train,7,32,16,2.0,0,10,123,16,50,64,600,5,walk,cora
train,8,34,16,2.125,2,9,123,16,50,64,600,5,walk,cora
train,9,32,16,2.0,0,6,123,16,50,64,600,5,walk,cora
train,10,42,16,2.625,2,5,123,16,50,64,600,5,walk,cora
train,11,48,16,3.0,9,9,123,16,50,64,600,5,walk,cora
train,12,40,16,2.5,6,5,123,16,50,64,600,5,walk,cora
train,13,48,16,3.0,8,6,123,16,50,64,600,5,walk,cora
train,14,62,16,3.875,20,5,123,16,50,64,600,5,walk,cora
train,15,34,16,2.125,2,12,123,16,50,64,600,5,walk,cora
train,16,34,16,2.125,0,10,123,16,50,64,600,5,walk,cora
train,17,36,16,2.25,1,8,123,16,50,64,600,5,walk,cora
train,18,36,16,2.25,4,9,123,16,50,64,600,5,walk,cora
train,19,42,16,2.625,4,5,123,16,50,64,600,5,walk,cora
train,20,40,16,2.5,3,8,123,16,50,64,600,5,walk,cora
train,21,42,16,2.625,5,5,123,16,50,64,600,5,walk,cora
train,22,40,16,2.5,5,9,123,16,50,64,600,5,walk,cora
train,23,44,16,2.75,8,6,123,16,50,64,600,5,walk,cora
train,24,38,16,2.375,4,9,123,16,50,64,600,5,walk,cora
train,25,32,16,2.0,0,5,123,16,50,64,600,5,walk,cora
train,26,32,16,2.0,0,9,123,16,50,64,600,5,walk,cora
train,27,34,16,2.125,2,9,123,16,50,64,600,5,walk,cora
train,28,34,16,2.125,2,5,123,16,50,64,600,5,walk,cora
train,29,60,16,3.75,17,3,123,16,50,64,600,5,walk,cora
train,30,36,16,2.25,4,7,123,16,50,64,600,5,walk,cora
train,31,50,16,3.125,10,6,123,16,50,64,600,5,walk,cora
train,32,48,16,3.0,8,5,123,16,50,64,600,5,walk,cora
train,33,36,16,2.25,3,12,123,16,50,64,600,5,walk,cora
train,34,38,16,2.375,3,7,123,16,50,64,600,5,walk,cora
train,35,38,16,2.375,3,7,123,16,50,64,600,5,walk,cora
train,36,50,16,3.125,10,7,123,16,50,64,600,5,walk,cora
train,37,42,16,2.625,4,5,123,16,50,64,600,5,walk,cora
train,38,38,16,2.375,4,9,123,16,50,64,600,5,walk,cora
train,39,50,16,3.125,13,6,123,16,50,64,600,5,walk,cora
train,40,64,16,4.0,17,4,123,16,50,64,600,5,walk,cora
train,41,42,16,2.625,4,7,123,16,50,64,600,5,walk,cora
train,42,42,16,2.625,7,9,123,16,50,64,600,5,walk,cora
train,43,52,16,3.25,12,5,123,16,50,64,600,5,walk,cora
train,44,32,16,2.0,0,7,123,16,50,64,600,5,walk,cora
train,45,34,16,2.125,2,8,123,16,50,64,600,5,walk,cora
train,46,44,16,2.75,6,6,123,16,50,64,600,5,walk,cora
train,47,56,16,3.5,16,7,123,16,50,64,600,5,walk,cora
train,48,34,16,2.125,2,8,123,16,50,64,600,5,walk,cora
train,49,40,16,2.5,5,10,123,16,50,64,600,5,walk,cora
pred,0,17,16,1.0625,0,6,123,16,50,64,600,5,walk,cora
pred,1,18,16,1.125,0,3,123,16,50,64,600,5,walk,cora
pred,2,18,16,1.125,0,3,123,16,50,64,600,5,walk,cora
pred,3,29,16,1.8125,1,9,123,16,50,64,600,5,walk,cora
pred,4,22,16,1.375,1,3,123,16,50,64,600,5,walk,cora
pred,5,12,16,0.75,0,2,123,16,50,64,600,5,walk,cora
pred,6,18,16,1.125,0,2,123,16,50,64,600,5,walk,cora
pred,7,26,16,1.625,2,4,123,16,50,64,600,5,walk,cora
pred,8,30,16,1.875,2,6,123,16,50,64,600,5,walk,cora
pred,9,13,16,0.8125,0,3,123,16,50,64,600,5,walk,cora
pred,10,23,16,1.4375,2,3,123,16,50,64,600,5,walk,cora
pred,11,26,16,1.625,1,8,123,16,50,64,600,5,walk,cora
pred,12,20,16,1.25,1,4,123,16,50,64,600,5,walk,cora
pred,13,22,16,1.375,0,4,123,16,50,64,600,5,walk,cora
pred,14,23,16,1.4375,2,3,123,16,50,64,600,5,walk,cora
pred,15,22,16,1.375,0,4,123,16,50,64,600,5,walk,cora
pred,16,21,16,1.3125,0,5,123,16,50,64,600,5,walk,cora
pred,17,14,16,0.875,0,3,123,16,50,64,600,5,walk,cora
pred,18,22,16,1.375,0,5,123,16,50,64,600,5,walk,cora
pred,19,22,16,1.375,0,3,123,16,50,64,600,5,walk,cora
pred,20,20,16,1.25,1,3,123,16,50,64,600,5,walk,cora
pred,21,20,16,1.25,0,5,123,16,50,64,600,5,walk,cora
pred,22,8,16,0.5,0,2,123,16,50,64,600,5,walk,cora
pred,23,24,16,1.5,0,6,123,16,50,64,600,5,walk,cora
pred,24,16,16,1.0,0,4,123,16,50,64,600,5,walk,cora
pred,25,19,16,1.1875,0,3,123,16,50,64,600,5,walk,cora
pred,26,19,16,1.1875,0,6,123,16,50,64,600,5,walk,cora
pred,27,24,16,1.5,0,4,123,16,50,64,600,5,walk,cora
pred,28,21,16,1.3125,1,4,123,16,50,64,600,5,walk,cora
pred,29,19,16,1.1875,0,6,123,16,50,64,600,5,walk,cora
pred,30,18,16,1.125,0,4,123,16,50,64,600,5,walk,cora
pred,31,21,16,1.3125,0,5,123,16,50,64,600,5,walk,cora
pred,32,16,16,1.0,0,3,123,16,50,64,600,5,walk,cora
pred,33,20,16,1.25,0,4,123,16,50,64,600,5,walk,cora
pred,34,27,16,1.6875,1,3,123,16,50,64,600,5,walk,cora
pred,35,18,16,1.125,0,4,123,16,50,64,600,5,walk,cora
pred,36,28,16,1.75,2,6,123,16,50,64,600,5,walk,cora
pred,37,21,16,1.3125,1,2,123,16,50,64,600,5,walk,cora
